"iso2","year","demo","n"
"HN",1998,"f1524",206
"HN",1999,"f1524",214
"HN",2000,"f1524",21
"HN",2001,"f1524",25
"HN",2002,"f1524",23
"HN",2003,"f1524",15
"HN",2004,"f1524",13
"HN",2005,"f1524",219
"HN",2006,"f1524",206
"HN",2007,"f1524",185
"HN",2008,"f1524",152
"HR",1995,"f1524",50
"HR",1997,"f1524",43
"HR",1998,"f1524",44
"HR",1999,"f1524",14
"HR",2001,"f1524",32
"HR",2002,"f1524",18
"HR",2003,"f1524",14
"HR",2004,"f1524",18
"HR",2005,"f1524",12
"HR",2006,"f1524",16
"HR",2008,"f1524",11
"HT",1996,"f1524",417
"HT",1997,"f1524",760
"HT",1998,"f1524",827
"HT",1999,"f1524",919
"HT",2000,"f1524",914
"HT",2001,"f1524",882
"HT",2002,"f1524",980
"HT",2003,"f1524",1114
"HT",2004,"f1524",1146
"HT",2005,"f1524",1097
"HT",2006,"f1524",1113
"HT",2007,"f1524",1261
"HT",2008,"f1524",1272
"HU",1996,"f1524",30
"HU",1997,"f1524",9
"HU",1998,"f1524",13
"HU",1999,"f1524",17
"HU",2000,"f1524",7
"HU",2001,"f1524",10
"HU",2002,"f1524",9
"HU",2003,"f1524",16
"HU",2004,"f1524",6
"HU",2005,"f1524",5
"HU",2006,"f1524",17
"HU",2007,"f1524",12
"HU",2008,"f1524",11
"ID",1995,"f1524",160
"ID",1996,"f1524",860
"ID",1997,"f1524",1305
"ID",1998,"f1524",2674
"ID",1999,"f1524",3595
"ID",2001,"f1524",5213
"ID",2002,"f1524",7366
"ID",2003,"f1524",8734
"ID",2004,"f1524",11509
"ID",2005,"f1524",13916
"ID",2006,"f1524",14377
"ID",2007,"f1524",13371
"ID",2008,"f1524",13987
"IE",1998,"f1524",5
"IE",1999,"f1524",9
"IE",2000,"f1524",13
"IE",2001,"f1524",4
"IE",2002,"f1524",4
"IE",2003,"f1524",4
"IE",2004,"f1524",10
"IE",2005,"f1524",9
"IE",2006,"f1524",11
"IE",2007,"f1524",14
"IE",2008,"f1524",12
"IL",1996,"f1524",8
"IL",1997,"f1524",16
"IL",1998,"f1524",9
"IL",1999,"f1524",4
"IL",2000,"f1524",11
"IL",2001,"f1524",6
"IL",2002,"f1524",19
"IL",2003,"f1524",13
"IL",2004,"f1524",4
"IL",2005,"f1524",3
"IL",2006,"f1524",1
"IL",2007,"f1524",4
"IL",2008,"f1524",4
"IN",1995,"f1524",179
"IN",1996,"f1524",618
"IN",1997,"f1524",861
"IN",1998,"f1524",1375
"IN",1999,"f1524",5497
"IN",2000,"f1524",14495
"IN",2001,"f1524",15973
"IN",2002,"f1524",28573
"IN",2003,"f1524",34511
"IN",2004,"f1524",41017
"IN",2005,"f1524",45136
"IN",2006,"f1524",47702
"IN",2007,"f1524",50289
"IN",2008,"f1524",51485
"IQ",1995,"f1524",304
"IQ",1997,"f1524",738
"IQ",1998,"f1524",806
"IQ",1999,"f1524",1208
"IQ",2000,"f1524",338
"IQ",2001,"f1524",362
"IQ",2002,"f1524",338
"IQ",2003,"f1524",258
"IQ",2004,"f1524",334
"IQ",2005,"f1524",305
"IQ",2006,"f1524",338
"IQ",2007,"f1524",289
"IQ",2008,"f1524",377
"IR",1995,"f1524",1039
"IR",1996,"f1524",599
"IR",1997,"f1524",518
"IR",1998,"f1524",561
"IR",1999,"f1524",551
"IR",2000,"f1524",593
"IR",2001,"f1524",621
"IR",2002,"f1524",558
"IR",2003,"f1524",442
"IR",2004,"f1524",419
"IR",2005,"f1524",394
"IR",2006,"f1524",430
"IR",2007,"f1524",394
"IR",2008,"f1524",386
"IS",1995,"f1524",0
"IS",1996,"f1524",1
"IS",1997,"f1524",1
"IS",1998,"f1524",0
"IS",2002,"f1524",0
"IS",2003,"f1524",0
"IS",2004,"f1524",0
"IS",2005,"f1524",0
"IS",2006,"f1524",0
"IS",2007,"f1524",0
"IS",2008,"f1524",0
"IT",1995,"f1524",52
"IT",1996,"f1524",53
"IT",1997,"f1524",74
"IT",1998,"f1524",105
"IT",1999,"f1524",49
"IT",2000,"f1524",38
"IT",2001,"f1524",37
"IT",2002,"f1524",51
"IT",2003,"f1524",63
"IT",2004,"f1524",48
"IT",2005,"f1524",80
"IT",2006,"f1524",88
"IT",2007,"f1524",74
"IT",2008,"f1524",65
"JM",1995,"f1524",7
"JM",1996,"f1524",5
"JM",1997,"f1524",5
"JM",1998,"f1524",8
"JM",1999,"f1524",5
"JM",2000,"f1524",8
"JM",2001,"f1524",2
"JM",2002,"f1524",3
"JM",2003,"f1524",7
"JM",2004,"f1524",4
"JM",2005,"f1524",1
"JM",2006,"f1524",2
"JM",2007,"f1524",5
"JM",2008,"f1524",8
"JO",1995,"f1524",15
"JO",1996,"f1524",8
"JO",1997,"f1524",8
"JO",1998,"f1524",7
"JO",1999,"f1524",8
"JO",2000,"f1524",8
"JO",2001,"f1524",8
"JO",2002,"f1524",9
"JO",2003,"f1524",6
"JO",2004,"f1524",10
"JO",2005,"f1524",6
"JO",2006,"f1524",8
"JO",2007,"f1524",9
"JO",2008,"f1524",20
"JP",1995,"f1524",258
"JP",1996,"f1524",224
"JP",1997,"f1524",248
"JP",1998,"f1524",243
"JP",1999,"f1524",236
"JP",2000,"f1524",222
"JP",2001,"f1524",175
"JP",2002,"f1524",192
"JP",2003,"f1524",203
"JP",2004,"f1524",182
"JP",2005,"f1524",187
"JP",2006,"f1524",179
"JP",2007,"f1524",134
"JP",2008,"f1524",115
"KE",1995,"f1524",1802
"KE",1996,"f1524",2290
"KE",1997,"f1524",2573
"KE",1998,"f1524",3315
"KE",1999,"f1524",3850
"KE",2000,"f1524",3916
"KE",2001,"f1524",4116
"KE",2002,"f1524",4542
"KE",2003,"f1524",5003
"KE",2004,"f1524",5458
"KE",2005,"f1524",5144
"KE",2006,"f1524",4953
"KE",2007,"f1524",4594
"KE",2008,"f1524",4355
"KG",1995,"f1524",70
"KG",1996,"f1524",90
"KG",1997,"f1524",115
"KG",1998,"f1524",68
"KG",1999,"f1524",137
"KG",2000,"f1524",128
"KG",2001,"f1524",133
"KG",2002,"f1524",153
"KG",2003,"f1524",178
"KG",2004,"f1524",196
"KG",2005,"f1524",215
"KG",2006,"f1524",228
"KG",2007,"f1524",216
"KG",2008,"f1524",209
"KH",1995,"f1524",388
"KH",1996,"f1524",27
"KH",1998,"f1524",367
"KH",1999,"f1524",445
"KH",2000,"f1524",457
"KH",2001,"f1524",455
"KH",2002,"f1524",600
"KH",2003,"f1524",691
"KH",2004,"f1524",658
"KH",2005,"f1524",790
"KH",2006,"f1524",749
"KH",2007,"f1524",749
"KH",2008,"f1524",808
"KI",1996,"f1524",3
"KI",1997,"f1524",0
"KI",1998,"f1524",7
"KI",1999,"f1524",9
"KI",2000,"f1524",5
"KI",2001,"f1524",7
"KI",2002,"f1524",15
"KI",2003,"f1524",20
"KI",2004,"f1524",31
"KI",2005,"f1524",22
"KI",2006,"f1524",15
"KI",2007,"f1524",13
"KI",2008,"f1524",33
"KM",1995,"f1524",13
"KM",1996,"f1524",7
"KM",1998,"f1524",7
"KM",2000,"f1524",9
"KM",2001,"f1524",10
"KM",2002,"f1524",11
"KM",2003,"f1524",5
"KM",2005,"f1524",10
"KM",2006,"f1524",5
"KM",2008,"f1524",6
"KN",2008,"f1524",0
"KP",1997,"f1524",205
"KP",1998,"f1524",11
"KP",1999,"f1524",162
"KP",2000,"f1524",683
"KP",2001,"f1524",690
"KP",2002,"f1524",1049
"KP",2003,"f1524",823
"KP",2004,"f1524",887
"KP",2005,"f1524",1127
"KP",2006,"f1524",725
"KP",2007,"f1524",1233
"KP",2008,"f1524",1259
"KR",1995,"f1524",908
"KR",1996,"f1524",950
"KR",1997,"f1524",790
"KR",1998,"f1524",765
"KR",1999,"f1524",704
"KR",2000,"f1524",546
"KR",2001,"f1524",839
"KR",2002,"f1524",759
"KR",2003,"f1524",681
"KR",2004,"f1524",659
"KR",2005,"f1524",590
"KR",2006,"f1524",579
"KR",2007,"f1524",570
"KR",2008,"f1524",483
"KW",1995,"f1524",8
"KW",1996,"f1524",12
"KW",1997,"f1524",17
"KW",1998,"f1524",13
"KW",1999,"f1524",9
"KW",2000,"f1524",11
"KW",2001,"f1524",13
"KW",2002,"f1524",15
"KW",2003,"f1524",16
"KW",2004,"f1524",14
"KW",2005,"f1524",13
"KW",2006,"f1524",17
"KW",2007,"f1524",26
"KW",2008,"f1524",33
"KY",1998,"f1524",0
"KY",1999,"f1524",1
"KY",2003,"f1524",0
"KY",2004,"f1524",0
"KY",2006,"f1524",0
"KY",2007,"f1524",0
"KZ",1997,"f1524",78
"KZ",1998,"f1524",625
"KZ",1999,"f1524",822
"KZ",2000,"f1524",999
"KZ",2001,"f1524",1040
"KZ",2002,"f1524",1035
"KZ",2004,"f1524",844
"KZ",2005,"f1524",751
"KZ",2006,"f1524",741
"KZ",2007,"f1524",782
"KZ",2008,"f1524",710
"LA",1995,"f1524",49
"LA",1996,"f1524",31
"LA",1997,"f1524",60
"LA",1998,"f1524",59
"LA",1999,"f1524",60
"LA",2000,"f1524",59
"LA",2001,"f1524",51
"LA",2002,"f1524",72
"LA",2003,"f1524",77
"LA",2004,"f1524",72
"LA",2005,"f1524",101
"LA",2006,"f1524",109
"LA",2007,"f1524",126
"LA",2008,"f1524",101
"LB",1995,"f1524",16
"LB",1996,"f1524",24
"LB",1997,"f1524",30
"LB",1998,"f1524",23
"LB",1999,"f1524",33
"LB",2000,"f1524",31
"LB",2001,"f1524",25
"LB",2002,"f1524",17
"LB",2003,"f1524",14
"LB",2004,"f1524",18
"LB",2005,"f1524",25
"LB",2006,"f1524",16
"LB",2007,"f1524",17
"LB",2008,"f1524",24
"LC",1997,"f1524",1
"LC",1998,"f1524",3
"LC",1999,"f1524",1
"LC",2000,"f1524",1
"LC",2003,"f1524",1
"LC",2004,"f1524",2
"LC",2005,"f1524",1
"LC",2008,"f1524",0
"LK",1995,"f1524",207
"LK",1996,"f1524",197
"LK",1997,"f1524",245
"LK",1998,"f1524",228
"LK",1999,"f1524",264
"LK",2000,"f1524",312
"LK",2001,"f1524",296
"LK",2002,"f1524",320
"LK",2003,"f1524",305
"LK",2004,"f1524",263
"LK",2005,"f1524",295
"LK",2006,"f1524",301
"LK",2007,"f1524",279
"LK",2008,"f1524",298
"LR",1996,"f1524",72
"LR",1998,"f1524",164
"LR",2000,"f1524",140
"LR",2001,"f1524",108
"LR",2002,"f1524",256
"LR",2003,"f1524",148
"LR",2004,"f1524",268
"LR",2005,"f1524",232
"LR",2006,"f1524",292
"LR",2008,"f1524",115
"LS",1995,"f1524",106
"LS",1996,"f1524",164
"LS",1997,"f1524",216
"LS",1998,"f1524",200
"LS",2000,"f1524",222
"LS",2002,"f1524",304
"LS",2003,"f1524",328
"LS",2004,"f1524",459
"LS",2005,"f1524",226
"LS",2006,"f1524",370
"LS",2007,"f1524",78
"LS",2008,"f1524",343
"LT",1995,"f1524",6
"LT",1996,"f1524",37
"LT",1997,"f1524",40
"LT",1998,"f1524",27
"LT",1999,"f1524",32
"LT",2000,"f1524",20
"LT",2001,"f1524",33
"LT",2002,"f1524",30
"LT",2003,"f1524",35
"LT",2004,"f1524",21
"LT",2005,"f1524",25
"LT",2006,"f1524",25
"LT",2007,"f1524",34
"LT",2008,"f1524",20
"LU",1996,"f1524",3
"LU",1997,"f1524",3
"LU",1998,"f1524",0
"LU",2001,"f1524",2
"LU",2002,"f1524",0
"LU",2003,"f1524",2
"LU",2004,"f1524",0
"LU",2005,"f1524",0
"LU",2006,"f1524",2
"LU",2007,"f1524",0
"LU",2008,"f1524",0
"LV",1995,"f1524",22
"LV",1996,"f1524",32
"LV",1997,"f1524",27
"LV",1998,"f1524",24
"LV",1999,"f1524",28
"LV",2000,"f1524",25
"LV",2001,"f1524",24
"LV",2002,"f1524",37
"LV",2003,"f1524",31
"LV",2004,"f1524",29
"LV",2005,"f1524",17
"LV",2006,"f1524",17
"LV",2007,"f1524",18
"LV",2008,"f1524",11
"LY",1995,"f1524",34
"LY",1996,"f1524",30
"LY",1999,"f1524",43
"LY",2000,"f1524",43
"LY",2003,"f1524",43
"LY",2004,"f1524",44
"LY",2005,"f1524",36
"LY",2006,"f1524",55
"LY",2007,"f1524",23
"LY",2008,"f1524",56
"MA",1995,"f1524",1708
"MA",1996,"f1524",1697
"MA",1997,"f1524",1799
"MA",1998,"f1524",1600
"MA",1999,"f1524",1654
"MA",2000,"f1524",1530
"MA",2001,"f1524",1477
"MA",2002,"f1524",1483
"MA",2003,"f1524",1455
"MA",2004,"f1524",1196
"MA",2005,"f1524",1330
"MA",2006,"f1524",1273
"MA",2007,"f1524",1177
"MA",2008,"f1524",1081
"MC",1999,"f1524",0
"MD",1995,"f1524",42
"MD",1996,"f1524",10
"MD",1997,"f1524",24
"MD",1998,"f1524",34
"MD",1999,"f1524",31
"MD",2000,"f1524",16
"MD",2001,"f1524",58
"MD",2002,"f1524",71
"MD",2003,"f1524",101
"MD",2004,"f1524",91
"MD",2005,"f1524",97
"MD",2006,"f1524",91
"MD",2007,"f1524",97
"MD",2008,"f1524",85
"ME",2005,"f1524",0
"ME",2006,"f1524",3
"ME",2007,"f1524",3
"ME",2008,"f1524",4
"MG",1995,"f1524",799
"MG",1996,"f1524",808
"MG",1998,"f1524",852
"MG",2001,"f1524",1010
"MG",2002,"f1524",983
"MG",2003,"f1524",1164
"MG",2004,"f1524",950
"MG",2005,"f1524",1012
"MG",2006,"f1524",1458
"MG",2007,"f1524",1456
"MG",2008,"f1524",1433
"MH",1996,"f1524",7
"MH",1998,"f1524",1
"MH",1999,"f1524",10
"MH",2000,"f1524",7
"MH",2001,"f1524",6
"MH",2002,"f1524",2
"MH",2003,"f1524",9
"MH",2004,"f1524",7
"MH",2005,"f1524",9
"MH",2006,"f1524",2
"MH",2007,"f1524",3
"MH",2008,"f1524",3
"MK",1995,"f1524",32
"MK",1996,"f1524",15
"MK",1997,"f1524",14
"MK",1998,"f1524",16
"MK",1999,"f1524",7
"MK",2000,"f1524",15
"MK",2001,"f1524",17
"MK",2002,"f1524",18
"MK",2003,"f1524",16
"MK",2004,"f1524",15
"MK",2005,"f1524",17
"MK",2006,"f1524",16
"MK",2007,"f1524",11
"MK",2008,"f1524",24
"ML",1995,"f1524",132
"ML",1996,"f1524",153
"ML",1997,"f1524",178
"ML",1998,"f1524",173
"ML",1999,"f1524",180
"ML",2000,"f1524",174
"ML",2002,"f1524",141
"ML",2003,"f1524",172
"ML",2004,"f1524",191
"ML",2005,"f1524",208
"ML",2006,"f1524",250
"ML",2007,"f1524",263
"ML",2008,"f1524",332
"MM",1995,"f1524",535
"MM",1996,"f1524",577
"MM",1997,"f1524",535
"MM",1998,"f1524",650
"MM",1999,"f1524",737
"MM",2000,"f1524",1040
"MM",2001,"f1524",1306
"MM",2002,"f1524",1563
"MM",2003,"f1524",1781
"MM",2004,"f1524",2020
"MM",2005,"f1524",2376
"MM",2006,"f1524",2453
"MM",2007,"f1524",2719
"MM",2008,"f1524",2526
"MN",1994,"f1524",27
"MN",1995,"f1524",70
"MN",1996,"f1524",98
"MN",1997,"f1524",109
"MN",1998,"f1524",162
"MN",1999,"f1524",205
"MN",2000,"f1524",200
"MN",2001,"f1524",253
"MN",2002,"f1524",263
"MN",2003,"f1524",254
"MN",2004,"f1524",283
"MN",2005,"f1524",320
"MN",2006,"f1524",372
"MN",2007,"f1524",273
"MN",2008,"f1524",283
"MO",1995,"f1524",9
"MO",1996,"f1524",10
"MO",1997,"f1524",10
"MO",1998,"f1524",9
"MO",2000,"f1524",10
"MO",2001,"f1524",5
"MO",2002,"f1524",7
"MO",2003,"f1524",7
"MO",2004,"f1524",5
"MO",2005,"f1524",5
"MO",2006,"f1524",7
"MO",2007,"f1524",10
"MO",2008,"f1524",7
"MP",1995,"f1524",0
"MP",1996,"f1524",1
"MP",1998,"f1524",3
"MP",2000,"f1524",10
"MP",2001,"f1524",5
"MP",2002,"f1524",9
"MP",2003,"f1524",3
"MP",2004,"f1524",1
"MP",2005,"f1524",0
"MP",2006,"f1524",2
"MP",2007,"f1524",0
"MP",2008,"f1524",0
"MR",1997,"f1524",131
"MR",1999,"f1524",157
"MR",2004,"f1524",102
"MR",2006,"f1524",109
"MR",2007,"f1524",103
"MR",2008,"f1524",127
"MS",2003,"f1524",0
"MS",2004,"f1524",0
"MT",1995,"f1524",0
"MT",1996,"f1524",0
"MT",1997,"f1524",0
"MT",1998,"f1524",1
"MT",2002,"f1524",0
"MT",2003,"f1524",0
"MT",2004,"f1524",0
"MT",2005,"f1524",0
"MT",2006,"f1524",0
"MT",2007,"f1524",2
"MT",2008,"f1524",1
"MU",1995,"f1524",4
"MU",1998,"f1524",9
"MU",1999,"f1524",13
"MU",2000,"f1524",5
"MU",2002,"f1524",3
"MU",2003,"f1524",6
"MU",2004,"f1524",6
"MU",2005,"f1524",4
"MU",2006,"f1524",3
"MU",2007,"f1524",4
"MU",2008,"f1524",2
"MV",1995,"f1524",13
"MV",1996,"f1524",12
"MV",1997,"f1524",15
"MV",1998,"f1524",13
"MV",1999,"f1524",10
"MV",2000,"f1524",11
"MV",2001,"f1524",10
"MV",2002,"f1524",8
"MV",2003,"f1524",8
"MV",2004,"f1524",8
"MV",2005,"f1524",10
"MV",2006,"f1524",6
"MV",2007,"f1524",5
"MV",2008,"f1524",7
"MW",1995,"f1524",802
"MW",1996,"f1524",887
"MW",1997,"f1524",1009
"MW",1998,"f1524",1131
"MW",1999,"f1524",1052
"MW",2000,"f1524",1038
"MW",2001,"f1524",1070
"MW",2003,"f1524",963
"MW",2004,"f1524",1009
"MW",2005,"f1524",913
"MW",2006,"f1524",848
"MW",2007,"f1524",768
"MW",2008,"f1524",707
"MX",1996,"f1524",685
"MX",1998,"f1524",856
"MX",1999,"f1524",773
"MX",2000,"f1524",663
"MX",2001,"f1524",1131
"MX",2002,"f1524",769
"MX",2003,"f1524",850
"MX",2004,"f1524",760
"MX",2005,"f1524",771
"MX",2006,"f1524",696
"MX",2007,"f1524",645
"MX",2008,"f1524",752
"MY",1995,"f1524",446
"MY",1996,"f1524",457
"MY",1997,"f1524",535
"MY",1998,"f1524",519
"MY",1999,"f1524",513
"MY",2000,"f1524",464
"MY",2001,"f1524",510
"MY",2002,"f1524",421
"MY",2003,"f1524",969
"MY",2004,"f1524",925
"MY",2005,"f1524",1044
"MY",2006,"f1524",30
"MY",2007,"f1524",1098
"MY",2008,"f1524",1161
"MZ",1995,"f1524",994
"MZ",1996,"f1524",1060
"MZ",1997,"f1524",1147
NA,1995,"f1524",49
NA,1996,"f1524",249
NA,1997,"f1524",249
NA,1998,"f1524",300
NA,1999,"f1524",339
NA,2000,"f1524",352
NA,2001,"f1524",394
NA,2002,"f1524",357
NA,2003,"f1524",451
NA,2004,"f1524",400
NA,2005,"f1524",399
NA,2006,"f1524",485
NA,2007,"f1524",417
NA,2008,"f1524",466
"NC",1995,"f1524",1
"NC",1996,"f1524",2
"NC",1999,"f1524",0
"NC",2000,"f1524",8
"NC",2001,"f1524",1
"NC",2002,"f1524",4
"NC",2003,"f1524",0
"NC",2004,"f1524",2
"NC",2005,"f1524",1
"NC",2006,"f1524",1
"NC",2007,"f1524",0
"NC",2008,"f1524",0
"NE",1997,"f1524",70
"NE",1998,"f1524",92
"NE",2000,"f1524",123
"NE",2003,"f1524",201
"NE",2005,"f1524",214
"NE",2006,"f1524",270
"NE",2007,"f1524",287
"NE",2008,"f1524",259
"NG",1995,"f1524",842
"NG",1996,"f1524",1954
"NG",1997,"f1524",1556
"NG",1998,"f1524",1856
"NG",2000,"f1524",2934
"NG",2001,"f1524",2619
"NG",2002,"f1524",2633
"NG",2003,"f1524",3394
"NG",2004,"f1524",3768
"NG",2005,"f1524",3996
"NG",2006,"f1524",4029
"NG",2007,"f1524",4522
"NG",2008,"f1524",4431
"NI",1995,"f1524",176
"NI",1996,"f1524",200
"NI",1997,"f1524",212
"NI",1998,"f1524",202
"NI",1999,"f1524",194
"NI",2000,"f1524",188
"NI",2001,"f1524",188
"NI",2002,"f1524",149
"NI",2003,"f1524",174
"NI",2004,"f1524",159
"NI",2005,"f1524",135
"NI",2006,"f1524",168
"NI",2007,"f1524",158
"NI",2008,"f1524",165
"NL",1995,"f1524",56
"NL",1996,"f1524",24
"NL",1997,"f1524",17
"NL",1998,"f1524",19
"NL",1999,"f1524",26
"NL",2000,"f1524",29
"NL",2001,"f1524",26
"NL",2002,"f1524",27
"NL",2003,"f1524",16
"NL",2004,"f1524",20
"NL",2005,"f1524",14
"NL",2006,"f1524",15
"NL",2007,"f1524",12
"NL",2008,"f1524",13
"NO",1995,"f1524",4
"NO",1996,"f1524",4
"NO",1997,"f1524",3
"NO",1998,"f1524",8
"NO",1999,"f1524",3
"NO",2000,"f1524",3
"NO",2001,"f1524",6
"NO",2002,"f1524",3
"NO",2003,"f1524",4
"NO",2004,"f1524",3
"NO",2005,"f1524",4
"NO",2006,"f1524",5
"NO",2007,"f1524",4
"NO",2008,"f1524",1
"NP",1996,"f1524",853
"NP",1998,"f1524",1112
"NP",1999,"f1524",1239
"NP",2000,"f1524",1267
"NP",2001,"f1524",1295
"NP",2002,"f1524",1203
"NP",2003,"f1524",1283
"NP",2004,"f1524",1282
"NP",2005,"f1524",1208
"NP",2006,"f1524",1164
"NP",2007,"f1524",1149
"NP",2008,"f1524",832
"NR",1999,"f1524",0
"NR",2003,"f1524",0
"NR",2006,"f1524",0
"NR",2007,"f1524",0
"NR",2008,"f1524",0
"NU",2002,"f1524",1
"NU",2004,"f1524",0
"NU",2005,"f1524",0
"NU",2006,"f1524",0
"NU",2007,"f1524",0
"NZ",1995,"f1524",2
"NZ",1996,"f1524",6
"NZ",1997,"f1524",4
"NZ",1998,"f1524",11
"NZ",1999,"f1524",6
"NZ",2000,"f1524",6
"NZ",2001,"f1524",9
"NZ",2002,"f1524",15
"NZ",2003,"f1524",18
"NZ",2004,"f1524",10
"NZ",2005,"f1524",11
"NZ",2006,"f1524",12
"NZ",2007,"f1524",14
"NZ",2008,"f1524",8
"OM",1995,"f1524",18
"OM",1996,"f1524",18
"OM",1997,"f1524",14
"OM",1998,"f1524",14
"OM",1999,"f1524",16
"OM",2000,"f1524",17
"OM",2001,"f1524",17
"OM",2002,"f1524",41
"OM",2003,"f1524",26
"OM",2004,"f1524",0
"OM",2005,"f1524",13
"OM",2006,"f1524",21
"OM",2007,"f1524",22
"OM",2008,"f1524",20
"PA",1995,"f1524",120
"PA",1996,"f1524",62
"PA",1997,"f1524",45
"PA",1998,"f1524",9
"PA",1999,"f1524",83
"PA",2000,"f1524",43
"PA",2001,"f1524",45
"PA",2002,"f1524",50
"PA",2003,"f1524",51
"PA",2004,"f1524",98
"PA",2005,"f1524",73
"PA",2006,"f1524",64
"PA",2007,"f1524",56
"PA",2008,"f1524",56
"PE",1995,"f1524",1005
"PE",1996,"f1524",896
"PE",1997,"f1524",4560
"PE",1998,"f1524",4560
"PE",1999,"f1524",4783
"PE",2000,"f1524",3686
"PE",2001,"f1524",4015
"PE",2002,"f1524",688
"PE",2003,"f1524",659
"PE",2004,"f1524",3258
"PE",2005,"f1524",2674
"PE",2006,"f1524",2713
"PE",2007,"f1524",2684
"PE",2008,"f1524",2644
"PF",1996,"f1524",5
"PF",1997,"f1524",5
"PF",1998,"f1524",1
"PF",1999,"f1524",2
"PF",2000,"f1524",4
"PF",2001,"f1524",7
"PF",2002,"f1524",4
"PF",2003,"f1524",3
"PF",2004,"f1524",4
"PF",2005,"f1524",2
"PF",2006,"f1524",6
"PF",2007,"f1524",1
"PF",2008,"f1524",1
"PG",1996,"f1524",41
"PG",1997,"f1524",11
"PG",1998,"f1524",94
"PG",1999,"f1524",32
"PG",2000,"f1524",77
"PG",2001,"f1524",91
"PG",2002,"f1524",160
"PG",2003,"f1524",193
"PG",2004,"f1524",164
"PG",2005,"f1524",200
"PG",2006,"f1524",226
"PG",2007,"f1524",148
"PG",2008,"f1524",261
"PH",1995,"f1524",20
"PH",1996,"f1524",11
"PH",1997,"f1524",80
"PH",1998,"f1524",76
"PH",2003,"f1524",3218
"PH",2004,"f1524",3507
"PH",2005,"f1524",3710
"PH",2006,"f1524",4337
"PH",2007,"f1524",4389
"PH",2008,"f1524",4529
"PK",1995,"f1524",375
"PK",1998,"f1524",735
"PK",1999,"f1524",259
"PK",2000,"f1524",591
"PK",2001,"f1524",1007
"PK",2002,"f1524",2401
"PK",2003,"f1524",3007
"PK",2004,"f1524",4281
"PK",2005,"f1524",6463
"PK",2006,"f1524",8410
"PK",2007,"f1524",11522
"PK",2008,"f1524",12838
"PL",1995,"f1524",129
"PL",1996,"f1524",180
"PL",1997,"f1524",91
"PL",1998,"f1524",102
"PL",1999,"f1524",95
"PL",2000,"f1524",99
"PL",2001,"f1524",99
"PL",2002,"f1524",90
"PL",2003,"f1524",91
"PL",2004,"f1524",92
"PL",2005,"f1524",95
"PL",2006,"f1524",83
"PL",2007,"f1524",65
"PL",2008,"f1524",65
"PR",1995,"f1524",2
"PR",1996,"f1524",5
"PR",1997,"f1524",3
"PR",1998,"f1524",0
"PR",1999,"f1524",4
"PR",2000,"f1524",4
"PR",2001,"f1524",3
"PR",2002,"f1524",1
"PR",2003,"f1524",3
"PR",2004,"f1524",2
"PR",2005,"f1524",3
"PR",2006,"f1524",4
"PR",2007,"f1524",0
"PR",2008,"f1524",1
"PS",1995,"f1524",1
"PS",1996,"f1524",2
"PS",2003,"f1524",1
"PS",2006,"f1524",0
"PS",2007,"f1524",0
"PS",2008,"f1524",2
"PT",1995,"f1524",139
"PT",1996,"f1524",114
"PT",1997,"f1524",105
"PT",1998,"f1524",132
"PT",1999,"f1524",98
"PT",2000,"f1524",114
"PT",2001,"f1524",110
"PT",2002,"f1524",99
"PT",2003,"f1524",99
"PT",2004,"f1524",89
"PT",2005,"f1524",67
"PT",2006,"f1524",56
"PT",2007,"f1524",49
"PT",2008,"f1524",54
"PW",1995,"f1524",0
"PW",1997,"f1524",0
"PW",1999,"f1524",1
"PW",2002,"f1524",0
"PW",2003,"f1524",0
"PW",2006,"f1524",0
"PW",2007,"f1524",0
"PY",1995,"f1524",65
"PY",1996,"f1524",80
"PY",1997,"f1524",91
"PY",1998,"f1524",87
"PY",1999,"f1524",84
"PY",2000,"f1524",69
"PY",2001,"f1524",91
"PY",2002,"f1524",88
"PY",2003,"f1524",87
"PY",2004,"f1524",106
"PY",2005,"f1524",89
"PY",2006,"f1524",130
"PY",2007,"f1524",100
"PY",2008,"f1524",92
"QA",1995,"f1524",2
"QA",1996,"f1524",0
"QA",1997,"f1524",2
"QA",1998,"f1524",4
"QA",1999,"f1524",2
"QA",2000,"f1524",0
"QA",2001,"f1524",1
"QA",2002,"f1524",6
"QA",2003,"f1524",4
"QA",2004,"f1524",6
"QA",2005,"f1524",5
"QA",2006,"f1524",6
"QA",2007,"f1524",4
"QA",2008,"f1524",4
"RO",1995,"f1524",1352
"RO",1996,"f1524",749
"RO",1997,"f1524",735
"RO",1998,"f1524",725
"RO",1999,"f1524",732
"RO",2000,"f1524",701
"RO",2001,"f1524",713
"RO",2002,"f1524",669
"RO",2003,"f1524",667
"RO",2004,"f1524",682
"RO",2005,"f1524",758
"RO",2006,"f1524",669
"RO",2007,"f1524",665
"RO",2008,"f1524",557
"RS",2005,"f1524",69
"RS",2006,"f1524",78
"RS",2007,"f1524",38
"RS",2008,"f1524",42
"RU",1996,"f1524",8
"RU",1997,"f1524",20
"RU",1998,"f1524",24
"RU",1999,"f1524",761
"RU",2000,"f1524",43
"RU",2001,"f1524",1019
"RU",2002,"f1524",1120
"RU",2003,"f1524",1156
"RU",2004,"f1524",1399
"RU",2006,"f1524",1514
"RU",2007,"f1524",1444
